_id,id,nickname,battles_in_0,dmg_in_0,winrate_in_0,battles_in_1,dmg_in_1,winrate_in_1,battles_in_4,dmg_in_4,winrate_in_4,battles_in_3,dmg_in_3,winrate_in_3,clantag,is_stats_closed,kills_in_0,spotting_in_0,kills_in_1,spotting_in_1,kills_in_3,spotting_in_3
5fe75c1b8816b75f16c66fb1,,MrAvanpost,7,577.71,57.1,0,0,0,,,,0,0,0,null,false,1.29,156.57142857142858,0,0,0,0
5fe75c1b8816b75f16c66fb3,,TUR_BOSS,3973,1362.28,47.9,15667,15939.34,64.9,,,,6039,8052.08,47.7,ИС_7,false,0.71,350.39013340045307,7.3,2210.5209038105572,2.75,1778.3124689518131
5fe75c1b8816b75f16c66fb4,,smm_wolf,4,192,75,56,1363.73,89.3,,,,0,0,0,null,false,0,335.75,4.04,682.9285714285714,0,0
5fe75c1c8816b75f16c66fb7,,фриски,7030,1374.88,47.4,1594,9211.74,69.9,,,,3,3277.66,33.3,Ха-Ха,false,0.66,268.96571834992886,5.75,1718.0207026348808,0.67,991
5fe75c1c8816b75f16c66fb8,,TuGarin92,9,731.77,44.4,4,1572.25,100,,,,0,0,0,null,false,0.56,348.1111111111111,3.25,365,0,0
5fe75c1c8816b75f16c66fb9,,Leovas,54,843.72,42.6,14,3288.21,85.7,,,,0,0,0,null,false,0.48,218.64814814814815,6.21,1163.5714285714287,0,0
5fe75c1c8816b75f16c66fba,,rfr777,169,392.28,44.4,0,0,0,,,,0,0,0,null,false,0.34,189.92899408284023,0,0,0,0
5fe75c1c8816b75f16c66fbb,,stalk08,1,0,100,0,0,0,,,,0,0,0,null,false,0,40,0,0,0,0
5fe75c1d8816b75f16c66fbd,,dal15,7,519.42,14.3,3,861,100,,,,0,0,0,null,false,0.71,263.2857142857143,2.33,170,0,0
5fe75c1d8816b75f16c66fbf,,vadimon_ya,4970,1589.79,48.5,1015,23778.99,74.8,,,,3815,11965.52,52.3,null,false,0.71,293.01207243460766,10.34,3079.247290640394,3.76,2065.959633027523
5fe75c1d8816b75f16c66fc0,,БЬЮ_на_ШОРОРХ,11742,2440.24,53.3,469,9468.43,82.1,,,,2,3658,0,О_П_Г,false,1.48,341.39167092488503,5.78,2219.776119402985,0.5,126.5
5fe75c1e8816b75f16c66fc1,,андрей765889,38,361.63,47.4,26,1503,88.5,,,,0,0,0,null,false,0.26,269.1842105263158,4,901,0,0
5fe75c1f8816b75f16c66fc4,,andry1900,5109,872.74,47.7,5371,10916.87,67.5,,,,459,6699.78,45.3,R-B,false,0.35,419.7539635936582,5.45,2817.8136287469747,2.19,2616.901960784314
5fe75c1f8816b75f16c66fc5,,MANOWAR_88,218,2206.86,49.1,3172,19711.46,77,,,,6803,11415.96,52.1,С-Н-Г,false,0.92,426.88532110091745,9.31,2478.234867591425,4.07,2265.371600764369
5fe75c1f8816b75f16c66fc6,,АРХАНГЕЛ93РЕГ,53,778.22,54.7,80,3327.85,81.3,,,,0,0,0,null,false,0.66,291.9622641509434,5.68,1339.6625,0,0
5fe75c208816b75f16c66fc8,,shap_up,231,1227.65,41.1,12243,14400.88,77.4,,,,165,8856.67,55.2,EL1TE#1,false,0.52,650.9264069264069,6.61,2814.9461733235316,2.5,1340.5333333333333
5fe75c208816b75f16c66fc9,,Simple_man007RU,0,0,0,1,2019,100,,,,0,0,0,null,false,0,0,4,350,0,0
5fe75c208816b75f16c66fcb,,енавмгааонрпн,365,1189.84,46.3,3550,9979.13,71.8,,,,445,6444.27,44,ÐARK,false,0.46,267.5671232876712,5.92,1569.183661971831,2.3,1387.6247191011237
5fe75c208816b75f16c66fcc,,PVMURGAB,0,0,0,25,582.04,100,,,,0,0,0,null,false,0,0,1.84,283.48,0,0
5fe75c218816b75f16c66fcd,,андрей4983ц8ц34,3,63.66,66.7,11,1444.09,100,,,,0,0,0,null,false,0,0,4.27,758.8181818181819,0,0
5fe75c218816b75f16c66fcf,,Термит_999,144,1164.99,46.5,0,0,0,,,,0,0,0,null,false,0.92,216.52083333333334,0,0,0,0
5fe75c218816b75f16c66fd0,,dashada,0,0,0,3,1756.66,66.7,,,,0,0,0,null,false,0,0,2.67,224.66666666666666,0,0
5fe75c218816b75f16c66fd1,,KtoTacKemTa159,0,0,0,0,0,0,,,,0,0,0,null,false,0,0,0,0,0,0
5fe75c218816b75f16c66fd2,,С-Т-Е-Н-К-А,52,1088.13,51.9,20,3945.1,100,,,,0,0,0,null,false,0.85,209.09615384615384,7.4,1367.15,0,0
5fe75c228816b75f16c66fd5,,olewar1,26,1192.88,38.5,16,2188.25,87.5,,,,5,2513.8,60,null,false,0.62,353.96153846153845,3.63,882.25,0.8,1678.2
5fe75c228816b75f16c66fd6,,сергей454555,7141,2031.74,49.7,5379,12878.14,82.4,,,,11064,9112.41,48.3,ТОТАЛ,false,0.92,275.3348270550343,6.47,2155.3028443948688,3.16,940.5220535068692
5fe75c238816b75f16c66fdb,,chili-vili,25,1074.88,40,21,2175.38,90.5,,,,0,0,0,null,false,0.28,337.84,4.48,489.57142857142856,0,0
5fe75c238816b75f16c66fdd,,алекс281279,0,0,0,4,420.5,75,,,,0,0,0,null,false,0,0,1.75,325.75,0,0
5fe75c238816b75f16c66fde,,ISHEMURO,36,1902.61,55.6,50,4091.4,76,,,,0,0,0,WTTCB,false,1.67,212.38888888888889,3.98,858.76,0,0
5fe75c248816b75f16c66fdf,,DOC911,5899,3007.15,52.8,5129,15314.1,87.6,,,,132,10536.19,52.3,18ARM,false,1.27,481.5299203254789,7.88,3140.260479625658,3.63,1959.6666666666667
5fe75c248816b75f16c66fe0,,О_С_Ь_М_И_Н_О_Г,8689,2158.36,49.1,5457,14008.76,76.5,,,,1949,9582.23,49.2,ЖМЖ,false,0.64,409.94303141903555,6.46,2834.321238775884,3.08,1638.7721908671112
5fe75c248816b75f16c66fe1,,Visaginas,8,516.87,50,3,1920.66,66.7,,,,0,0,0,null,false,0.63,61.125,6,448.6666666666667,0,0
5fe75c248816b75f16c66fe3,,Key_N,111,757.61,43.2,17,1761.29,88.2,,,,0,0,0,null,false,0.68,268.0810810810811,3.76,274.4117647058824,0,0
5fe75c258816b75f16c66fe6,,Deesam,5,515.6,0,0,0,0,,,,0,0,0,null,false,0.2,37,0,0,0,0
5fe75c258816b75f16c66fe9,,дрендуль,0,0,0,3,402.33,100,,,,0,0,0,null,false,0,0,2,0,0,0
5fe75c268816b75f16c66fea,,язык569,0,0,0,7,316,100,,,,0,0,0,null,false,0,0,0.86,54.57142857142857,0,0
5fe75c268816b75f16c66fee,,phonespec,2918,2678.27,57.1,12240,17937.46,85.8,,,,11706,14921.55,56.5,ЖУУТЬ,false,1.72,444.90267306374227,7.6,4642.251062091504,5,2669.056979326841
5fe75c268816b75f16c66fef,,marchella,4601,832.44,45.9,1568,7412.88,77.7,,,,19,3094.84,31.6,null,false,0.33,393.5487937404912,5.11,1918.3265306122448,0.79,1255
5fe75c268816b75f16c66ff0,,Техник2,4,644.75,0,4,1389,100,,,,0,0,0,null,false,0.75,170,6,680.75,0,0
5fe75c278816b75f16c66ff3,,кратёк,0,0,0,6,957.83,66.7,,,,0,0,0,null,false,0,0,3.17,960.6666666666666,0,0
5fe75c288816b75f16c66ff5,,аср7777,19,183.15,57.9,0,0,0,,,,0,0,0,null,false,0.16,136.94736842105263,0,0,0,0
5fe75c288816b75f16c66ff6,,апнораев,20225,943.11,45.6,20,3782.3,75,,,,1,3119,0,null,false,0.29,377.6712484548826,4.25,525.1,0,796
5fe75c288816b75f16c66ff8,,бажан13,6072,1455.84,48.5,4457,15464.2,57.4,,,,4452,6965.07,49.6,null,false,0.57,375.7936429512516,7.51,2576.109939421135,2.65,1801.1354447439353
5fe75c288816b75f16c66ff9,,толян74,28879,2582.47,56.8,13223,17299.11,78.8,,,,3245,12174.13,53.6,F_b,false,1.41,660.946154645244,8.43,4190.746502306587,4.43,2887.6523882896763
5fe75c288816b75f16c66ffa,,Giana,9693,2987.71,60.4,4150,13995.24,85,,,,4661,13919.69,62.4,NASTY,false,1.53,641.7268131641391,7.23,4678.778554216868,5.02,3092.8474576271187
5fe75c298816b75f16c66ffb,,liquidator1,5192,805.02,44.1,535,6000.28,82.2,,,,2122,4880.3,41.2,null,false,0.3,234.6149845916795,3.9,1436.5420560747664,1.45,1226.4406220546655
5fe75c298816b75f16c66ffc,,Штормсс260р,1754,1658.15,47,35732,14956.39,82.3,,,,2068,8344.57,46,FORC1,false,0.53,521.4657924743443,6.39,3900.643288928691,2.17,2256.926499032882
5fe75c298816b75f16c66ffd,,BLAZE7777777,0,0,0,0,0,0,,,,0,0,0,null,false,0,0,0,0,0,0
5fe75c298816b75f16c66ffe,,жасико,6,255.5,66.7,12,1104.25,91.7,,,,0,0,0,null,false,0.17,271.8333333333333,3.33,867.9166666666666,0,0
5fe75c298816b75f16c66fff,,Faceman,8140,2643.08,54.7,911,15287.57,84.1,,,,1362,13188.98,57.3,null,false,1.25,734.5415233415233,6.61,3947.437980241493,4.3,2658.130690161527
5fe75c2a8816b75f16c67000,,VIT2004,11,322.09,72.7,7,710.28,71.4,,,,0,0,0,null,false,0.27,195.8181818181818,2.14,271.7142857142857,0,0
5fe75c2a8816b75f16c67001,,BlackJack1003,55,865.85,45.5,5,1303.8,100,,,,0,0,0,null,false,0.71,235.38181818181818,4,873,0,0
5fe75c2a8816b75f16c67002,,nikolaisos,122,387.87,41,0,0,0,,,,0,0,0,null,false,0.26,173.827868852459,0,0,0,0
5fe75c2a8816b75f16c67003,,zeus-best,6,385.66,50,1,893,100,,,,0,0,0,null,false,1.17,42,3,419,0,0
5fe75c2a8816b75f16c67004,,sergej-toxa,23781,1782.58,48.2,28,5465.6,75,,,,29,7622.51,31,null,false,0.6,441.7276817627518,3.82,1878.4285714285713,3.28,1222.6896551724137
5fe75c2b8816b75f16c67006,,War_Mashine,17962,1974.73,49.6,1632,7981.61,84,,,,113,7587.95,46,null,false,0.83,617.5202650038971,5.64,3365.7616421568628,3.06,2149.9646017699115
5fe75c2b8816b75f16c67007,,DevilDriver,3379,2389.78,48.6,687,17037.66,71.9,,,,2627,9761.17,48.2,KOKA,false,0.77,486.1154187629476,7.76,2685.735080058224,3.17,2028.591168633422
5fe75c2b8816b75f16c67008,,AbbatayBoo,3456,1874.76,51.5,2795,11003.75,81.6,,,,3951,11861.69,54.4,null,false,0.74,656.2714120370371,6.33,4210.865831842576,3.84,3832.12781574285
5fe75c2b8816b75f16c67009,,давидос84,18,1882.05,33.3,7,4385.85,71.4,,,,0,0,0,null,false,1.06,166.83333333333334,4.29,267.85714285714283,0,0
5fe75c2b8816b75f16c6700a,,VLODIMIP,203,1347.51,43.3,4308,17331.23,77.1,,,,78,6314.89,51.3,ИЗРАЯ,false,0.52,289.16748768472905,9.14,2977.313834726091,2.33,1887.3846153846155
5fe75c2c8816b75f16c6700b,,ОСНпБПДСС,13,476.3,38.5,5,1891.4,100,,,,0,0,0,null,false,0.23,260.53846153846155,5.6,943.2,0,0
5fe75c2c8816b75f16c6700c,,фа-де-ев,11256,2540.58,54.4,10041,20408.06,83.2,,,,2504,10225.87,50.5,null,false,1.33,662.0912402274342,9.32,3818.512996713475,3.51,2034.094249201278
5fe75c2c8816b75f16c6700e,,Prizard,4,533.25,25,1,1548,100,,,,0,0,0,null,false,0.5,136.5,4,869,0,0
5fe75c2c8816b75f16c67010,,FCNFITYRJD,5,346.2,0,0,0,0,,,,0,0,0,null,false,0.4,166,0,0,0,0
5fe75c2d8816b75f16c67011,,rerer123,342,556.87,47.4,38,806.31,71.1,,,,0,0,0,null,false,0.36,138.6140350877193,1.97,1087.4736842105262,0,0
5fe75c2d8816b75f16c67012,,bonii,14536,899.74,45.1,495,11555.19,61.6,,,,89,4605.57,46.1,Д1923,false,0.28,451.27001926252063,4.69,3194.5474747474746,1.53,2144.921348314607
5fe75c2d8816b75f16c67015,,frol_36,3,274.33,33.3,10,547,90,,,,0,0,0,null,false,0.33,86,0.9,246.4,0,0
5fe75c2d8816b75f16c67016,,Радногар,215,709.22,50.2,38,1597.57,94.7,,,,0,0,0,null,false,0.53,272.04651162790697,3.53,710.2894736842105,0,0
5fe75c2e8816b75f16c67018,,ALANWAR,4241,1866.16,50.7,1178,12613.52,79.3,,,,155,11350.6,56.8,null,false,0.89,560.0584767743456,6.24,3637.7665534804755,3.3,2508.825806451613
5fe75c2e8816b75f16c6701a,,banil,16,612.06,37.5,8,1602.62,100,,,,0,0,0,null,false,0.75,296.3125,4.13,402.25,0,0
5fe75c2e8816b75f16c6701b,,Azikat,59,610.47,49.2,508,2503.37,78.7,,,,1,1814,0,null,false,0.22,324.93220338983053,2.64,1770.976377952756,0,5987
5fe75c2e8816b75f16c6701d,,ксм-54,10315,1808.89,48.1,519,12060.75,58.8,,,,52,5182.88,40.4,null,false,0.6,311.95870092098886,5.78,2217.2196531791906,1.85,916.6923076923077
5fe75c2e8816b75f16c6701e,,Volk0FF,26,950.26,46.2,1,1078,100,,,,0,0,0,null,false,0.92,226.8846153846154,4,0,0,0
5fe75c2f8816b75f16c6701f,,Гам-Гам,335,2105.35,49,227,15361.24,70,,,,415,9607.74,49.9,null,false,0.63,438.17910447761193,6.75,2751.11013215859,2.95,2212.2144578313255
5fe75c2f8816b75f16c67020,,sergius1974,0,0,0,0,0,0,,,,0,0,0,null,false,0,0,0,0,0,0
5fe75c2f8816b75f16c67022,,дербенск,7269,836.27,48.1,6729,11546.99,79.5,,,,5122,7363.34,45.3,Вэл,false,0.52,299.43293437886916,6.28,3027.982909793431,2.47,2180.7871925029285
5fe75c2f8816b75f16c67023,,NiFiGasebe,1951,1602.8,49.5,240,9283.11,82.1,,,,0,0,0,null,false,0.86,596.4920553562275,6.37,6001.7125,0,0
5fe75c2f8816b75f16c67024,,алекзандеро-198,22,499.18,50,1,999,100,,,,0,0,0,null,false,0.36,137.54545454545453,3,0,0,0
5fe75c308816b75f16c67026,,uxtinec,2768,1314.64,45.3,3471,6969.2,85.6,,,,423,5845.66,46.6,null,false,0.98,202.635838150289,4.9,1550.556035724575,1.88,1955.6737588652481
5fe75c308816b75f16c67028,,RyanStecken,4460,2609.91,49.8,3679,13029.5,84.8,,,,338,11255.89,47.9,D-P-K,false,0.97,803.3533632286995,6.99,4187.749388420766,3.34,2967.449704142012
5fe75c308816b75f16c67029,,tmz1965,285,240.16,45.6,692,2607.92,67.6,,,,9,793.11,66.7,null,false,0.16,293.51929824561404,2.18,1807.679190751445,0.33,1142.7777777777778
5fe75c308816b75f16c6702a,,ndrborisov7,6327,1850.94,50.5,20,9501.75,90,,,,46,8027.65,56.5,null,false,0.67,457.94199462620514,6.6,3101.7,3.15,851.6086956521739
5fe75c308816b75f16c6702b,,quake74,689,1034.39,46.6,17153,17824.62,85.6,,,,3413,10027.23,53.4,snz74,false,0.41,362.58490566037733,7.34,4088.1365941817758,2.9,2809.6065045414593
5fe75c308816b75f16c6702c,,RaRiTeT1975,91,1850.58,37.4,114,3974.52,62.3,,,,0,0,0,null,false,1.64,240.05494505494505,4.79,765.8070175438596,0,0
5fe75c318816b75f16c6702d,,Oboltyzzz,0,0,0,0,0,0,,,,0,0,0,null,false,0,0,0,0,0,0
5fe75c318816b75f16c6702e,,Waler4ik1,1420,1544.22,51.3,1591,12427.36,82,,,,69,5516.78,47.8,BĐSM,false,1.02,425.3169014084507,6.29,3675.434318038969,2.45,1650.463768115942
5fe75c318816b75f16c67032,,мчс4,9798,883.1,47.5,2811,7939.2,77.9,,,,1734,5416.12,48.3,null,false,0.37,345.68565013268017,4.88,1769.1419423692637,1.88,1600.8148788927335
5fe75c328816b75f16c67033,,SlenderSmile00,5,467.6,0,5,2513.4,100,,,,0,0,0,null,false,0.2,227.2,5.2,1100,0,0
5fe75c328816b75f16c67034,,Shell78,15597,2063.74,50.3,1339,13276.51,83,,,,223,8326.22,45.7,null,false,0.77,576.0326344809899,6.65,3503.9036594473487,2.65,1387.578475336323
5fe75c328816b75f16c67035,,Ilya23162,15,157.66,46.7,7,514.71,57.1,,,,0,0,0,null,false,0.33,308.4,1.86,223,0,0
5fe75c328816b75f16c67037,,teofile,4748,1250.17,45.6,2578,10440.64,68.9,,,,267,4460.93,46.8,null,false,0.47,330.5751895534962,6.04,2083.8394103956557,1.33,1336.250936329588
5fe75c328816b75f16c67038,,Jäger_DE,23,1071.47,39.1,65,2753.92,81.5,,,,0,0,0,null,false,0.57,340.9130434782609,6.09,1020.8,0,0
5fe75c338816b75f16c67039,,Archi06,124,581.62,46.8,2,708,50,,,,0,0,0,null,false,0.45,223.41129032258064,2.5,343.5,0,0
5fe75c338816b75f16c6703a,,xJaegeRx,2,540.5,100,2,2367.5,100,,,,0,0,0,null,false,0.5,0,5.5,637,0,0
5fe75c338816b75f16c6703b,,black_abrams,6336,3040.71,50.8,1163,14642.02,88,,,,1124,11548.73,54.7,strv1,false,0.85,534.2291666666666,6.43,4278.441100601892,3.8,2141.430604982206
5fe75c338816b75f16c6703c,,dima201088,47,168.25,31.9,32,1062.4,87.5,,,,0,0,0,null,false,0.11,217.61702127659575,2.69,837.65625,0,0
5fe75c338816b75f16c6703d,,марградец,17,481.11,29.4,0,0,0,,,,0,0,0,null,false,0.47,252.35294117647058,0,0,0,0
5fe75c338816b75f16c6703e,,МАНГУСТ05,4,664.25,75,2,452,100,,,,0,0,0,null,false,0.5,177.75,2,0,0,0
5fe75c348816b75f16c67040,,CRCC,302,2050.69,48.7,2871,15673.76,78.6,,,,4717,10453.97,52.6,PLASF,false,0.76,470.3112582781457,7.02,3215.3336816440265,3.51,2276.000423998304
5fe75c348816b75f16c67042,,Idris_vova,5,572.2,60,24,2666.2,95.8,,,,0,0,0,null,false,0.4,72.8,6.79,845.2916666666666,0,0
5fe75c348816b75f16c67043,,danilomacter,4933,685.5,45.9,201,4051.06,78.6,,,,13,2628.23,30.8,NpNg,false,0.4,330.00831137239004,4.73,2265.0248756218907,1.23,1782.5384615384614
5fe75c358816b75f16c67044,,ILGRIN,512,807.23,42.6,6744,8040.69,77,,,,5,5724,20,null,false,0.36,342.8984375,6.11,2524.700771055753,1.2,1826
5fe75c358816b75f16c67045,,Сюрприз76,3984,922.8,44.3,1530,6612.16,69.9,,,,12,4597.08,33.3,ЭСТОК,false,0.37,280.2640562248996,4.13,1378.6928104575163,1.58,2123.1666666666665
5fe75c358816b75f16c67046,,Yuripupolos,3102,1044.51,47.9,19,3863.36,89.5,,,,0,0,0,LBL#1,false,0.6,416.8349451966473,4.95,4514.210526315789,0,0
5fe75c358816b75f16c67048,,Artem18,6,749.5,50,15,955.73,100,,,,0,0,0,null,false,0.33,451.8333333333333,3.27,525.2,0,0
5fe75c368816b75f16c67049,,bronelob0108,6500,1127.94,46.6,3561,10763.74,63.8,,,,2592,6767.84,47.3,ZAVAR,false,0.45,379.48984615384614,5.28,2360.3456894130863,2.27,1678.50887345679
5fe75c368816b75f16c6704b,,teplusha,109,1367.3,58.7,0,0,0,,,,0,0,0,null,false,0.66,575.2477064220184,0,0,0,0
5fe75c368816b75f16c6704d,,Sergey112233,23,1281.73,34.8,0,0,0,,,,0,0,0,null,false,0.91,40.56521739130435,0,0,0,0
5fe75c378816b75f16c6704e,,Denis56561,2,169.5,50,19,1416.31,89.5,,,,0,0,0,null,false,0,21.5,3.47,956.6842105263158,0,0
5fe75c378816b75f16c6704f,,goshan17,26,549.96,42.3,3,1733,100,,,,0,0,0,null,false,0.42,140.92307692307693,4.33,943,0,0
5fe75c378816b75f16c67051,,andrey1968,2,0,50,9,241.88,100,,,,0,0,0,null,false,0,43,1,157.11111111111111,0,0
5fe75c378816b75f16c67053,,genai81,20516,1541.23,48,33,4040.9,54.5,,,,14,5345.71,57.1,null,false,0.57,501.82711054786506,2.73,2450.5757575757575,1.29,1218.7142857142858
5fe75c388816b75f16c67054,,ShadowBritva,3,389.33,33.3,3,1865.33,100,,,,0,0,0,null,false,0,77.66666666666667,5.67,489,0,0
5fe75c388816b75f16c67055,,AVST,2713,1174.24,47.9,152,5127.98,78.3,,,,77,3972.31,41.6,Solve,false,0.55,380.72797640987835,5.39,1895.3157894736842,1.57,1709.090909090909
5fe75c388816b75f16c67056,,монолитт,6484,992.55,47.2,1256,8635.17,79.7,,,,5,4502.4,40,VTB24,false,0.46,368.1409623689081,5.32,3302.9275477707006,2.2,2876
5fe75c388816b75f16c67057,,дрюня36,10930,2215.02,49.8,4927,15217.97,85,,,,869,10092.9,46.3,NUBIS,false,0.91,483.85215004574565,7.51,4153.871118327583,3.59,2361.995397008055
5fe75c388816b75f16c67058,,качмэн,4351,3132.56,54.6,3933,22573.16,75.2,,,,6582,15653.58,60.1,ЖУУТЬ,false,1.42,461.88692254654103,9.88,3425.5725908975337,4.82,2805.244150714069
5fe75c388816b75f16c67059,,Garrik07,3459,1475.09,49.1,207,12589.25,51.7,,,,529,7425.69,49.7,null,false,0.78,512.0234171725932,6.27,1923.9033816425122,2.54,1766.1379962192816
5fe75c398816b75f16c6705c,,серго888,1,0,0,28,1083.5,100,,,,0,0,0,null,false,0,58,3.21,241.03571428571428,0,0
5fe75c398816b75f16c6705d,,LeX91,110,796.05,52.7,13,2067.15,100,,,,0,0,0,null,false,0.73,239.9909090909091,3.77,939.7692307692307,0,0
5fe75c3a8816b75f16c67061,,alex1993,529,1270.15,49.7,265,10194.44,76.2,,,,336,6083.8,48.2,ККК1,false,0.59,362.95841209829865,7.49,1694.7433962264151,2.63,1445.6755952380952
5fe75c3a8816b75f16c67062,,Montana24,302,2554.76,51.3,15,17831,60,,,,3,8956,33.3,null,false,1.18,464.0993377483444,7.4,4438.266666666666,2,1605.3333333333333
5fe75c3b8816b75f16c67063,,фефелов,1440,1976.03,48.5,5786,13743.78,78.3,,,,3451,8551.48,49,null,false,0.77,324.475,8.21,1700.7521603871414,2.82,1281.3268617791944
5fe75c3b8816b75f16c67064,,СЕРЁГА19рус,24,357.5,41.7,67,1648.26,76.1,,,,0,0,0,null,false,0.17,230,2.79,786.2835820895523,0,0
5fe75c3b8816b75f16c67066,,виктор199215,4368,1314.04,46.8,1364,11010.04,77.6,,,,611,8162.21,48.4,SNDKT,false,0.55,392.6005036630037,6.55,2423.649560117302,2.94,1952.8150572831423
5fe75c3c8816b75f16c67068,,Us_ov,12,253.25,25,1068,1627.05,83.1,,,,0,0,0,null,false,0.08,162.25,2.79,1397.9700374531835,0,0
5fe75c3c8816b75f16c67069,,Star2,6436,2744.11,50.6,1032,10285.97,88.4,,,,31,5398.12,38.7,null,false,1.11,370.63486637663146,5.77,2710.389534883721,2.45,1127.483870967742
5fe75c3c8816b75f16c6706a,,кундуз8789,135,337.12,47.4,4875,3828.28,84.9,,,,3,244.33,33.3,ZAVAS,false,0.06,339.9259259259259,2.68,1328.1659487179488,0,621.6666666666666
5fe75c3c8816b75f16c6706b,,Born42rus,4,506,50,1,2632,100,,,,0,0,0,null,false,1,20.75,7,536,0,0
5fe75c3d8816b75f16c6706d,,Shurcheg,0,0,0,6,1429.5,66.7,,,,0,0,0,null,false,0,0,4,496,0,0
5fe75c3d8816b75f16c6706e,,showgoon,6390,1934.07,49.2,1047,9424.25,70.7,,,,1345,7780.37,52.2,Pox13,false,0.88,506.48388106416274,6.21,2902.8758357211077,3.14,2195.7509293680296
5fe75c3d8816b75f16c6706f,,Родигер,0,0,0,4,1468.5,100,,,,0,0,0,null,false,0,0,5.75,36.75,0,0
5fe75c3e8816b75f16c67072,,STRIM,769,1965.51,47.7,703,13438.92,80.1,,,,457,7337.89,43.3,null,false,0.67,402.1924577373212,6.22,3375.3655761024183,2.29,1803.457330415755
5fe75c3e8816b75f16c67074,,СКРЫТНЫЙ_бздюх,2087,1517.51,48.9,565,8272.24,80.5,,,,22,6600.18,68.2,null,false,0.69,348.80067081935795,5.82,1838.320353982301,2.77,2468.681818181818
5fe75c3e8816b75f16c67076,,Molot_S,1447,1140.09,49,768,9554.65,77.7,,,,1072,7253.32,49,Disc,false,0.7,421.1582584657913,6.62,3628.00390625,2.84,1995.6128731343283
5fe75c3f8816b75f16c6707a,,VAN1979,4,187,50,191,1715.14,83.8,,,,0,0,0,null,false,0.25,229.5,3.27,1156.235602094241,0,0
5fe75c3f8816b75f16c6707b,,Excellentes,117,541.89,49.6,0,0,0,,,,0,0,0,null,false,0.46,211.86324786324786,0,0,0,0
5fe75c408816b75f16c6707c,,Zhelezniy8888,243,825,44.4,39,3962.58,82.1,,,,2,2288,0,null,false,0.95,139.8395061728395,5.38,346.05128205128204,2,403
5fe75c408816b75f16c6707d,,мегозавр,629,1475.35,46.4,6518,12724.63,70,,,,4678,6747.85,49.5,Б911,false,0.67,333.46263910969793,6.85,2112.7575943540965,2.33,2136.4871740059853
5fe75c408816b75f16c6707e,,мутная_игра,1933,2223.73,49.3,1777,19464.61,70.7,,,,891,8796.61,52.3,CLASH,false,0.68,498.66321779617175,7.83,3208.3590320765334,2.59,2323.901234567901
5fe75c408816b75f16c6707f,,Vladislavovic,1,4552,100,0,0,0,,,,0,0,0,null,false,3,73,0,0,0,0
5fe75c408816b75f16c67080,,Gena_BY-1,761,656.99,45.2,3,2722,100,,,,7,2082.42,57.1,Brest,false,0.53,270.31931668856765,2.67,1453.6666666666667,1.14,720.5714285714286
5fe75c418816b75f16c67081,,ZeonAngel,22,1084,59.1,4,1089.25,100,,,,0,0,0,null,false,0.5,263.04545454545456,2,892,0,0
5fe75c418816b75f16c67082,,RomanKireev27,227,1592.19,52,2,2430.5,100,,,,0,0,0,null,false,1.08,525.8149779735683,6,506,0,0
5fe75c418816b75f16c67084,,moz7,540,450.53,48.5,5994,11734.14,79.8,,,,1,3875,0,MORRA,false,0.29,232.7888888888889,6.58,3206.856356356356,1,1061
5fe75c418816b75f16c67085,,MASYANYA86,0,0,0,4,1834.75,100,,,,0,0,0,null,false,0,0,4.75,1343.25,0,0
5fe75c428816b75f16c67087,,Frajiiik,0,0,0,1,1250,100,,,,0,0,0,null,false,0,0,5,0,0,0
5fe75c428816b75f16c67089,,Мокрая-пися,17,1725.88,76.5,3,2888,100,,,,0,0,0,null,false,2.06,561.2352941176471,7.67,451.6666666666667,0,0
5fe75c428816b75f16c6708b,,Дэмители,0,0,0,1,0,100,,,,0,0,0,null,false,0,0,0,117,0,0
5fe75c428816b75f16c6708c,,sobol-oleg,2,526,50,2,1233,100,,,,0,0,0,null,false,1.5,839.5,4,217.5,0,0
5fe75c438816b75f16c6708f,,AutistArkadiN,7,256.57,57.1,0,0,0,,,,0,0,0,null,false,0.14,72.42857142857143,0,0,0,0
5fe75c438816b75f16c67092,,Kinsmans637,3502,1004.21,43.4,4047,12108.53,77.6,,,,5748,6585.92,48.1,USS37,false,0.34,326.8041119360366,5.82,2824.3918952310355,1.96,2093.5962073764786
5fe75c438816b75f16c67093,,kosinus51,6700,2533.29,55.3,4081,10891.99,75.1,,,,2579,10023.5,49.4,STPAX,false,1.6,387.6255223880597,6,2696.9938740504776,3.44,1528.3474214811943
5fe75c448816b75f16c67096,,ZEWS79,76,864.68,42.1,2,2137,100,,,,0,0,0,null,false,0.68,277.38157894736844,4,1492,0,0
5fe75c448816b75f16c67097,,дфмир,17883,1564.83,49.7,7600,11987.71,78.9,,,,5537,9145.24,48.3,null,false,0.86,407.4545657887379,6.44,3808.9571052631577,3.08,1929.0971645295285
5fe75c448816b75f16c67098,,PaPa777KARLO,25,315.4,64,0,0,0,,,,0,0,0,null,false,0.4,399.32,0,0,0,0
5fe75c458816b75f16c6709a,,ГОГА_УЦЙ,559,667,47.9,3,1168,100,,,,0,0,0,null,false,0.42,284.72093023255815,2,848.3333333333334,0,0
